classification_id,user_id,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,annotations,subject_data,subject_ids
639522828,2874233,28845,May Survey,1.1,2025-05-15 13:21:00 UTC,,,"[{""task"":""T1"",""task_label"":""Please draw a box around all the citations in the document\n(press continue only if there are no citations. Some questions do not request citations)"",""value"":[{""x"":75.09526062011719,""y"":314.04888916015625,""tool"":0,""frame"":0,""width"":1562.7652130126953,""height"":292.842529296875,""details"":[{""value"":""""}],""tool_label"":""Correct \u0026 relevant""}]},{""task"":""T12"",""task_label"":""Does the answer contain any incorrect or misleading information?"",""value"":""Yes""},{""task"":""T2"",""task_label"":""Scientific accuracy\nHow scientifically accurate is this response - on a scale from 1-4? "",""value"":""3 - good""},{""task"":""T7"",""value"":"""",""task_label"":""Your comments on How scientifically accurate is this response (optional)""},{""task"":""T3"",""task_label"":""How well explained is this response?\n\nEvaluate this independent of whether the citations are correct"",""value"":""4 - expert / better than human""},{""task"":""T8"",""value"":"""",""task_label"":""Your comments on How well explained is this response? (optional)""},{""task"":""T4"",""task_label"":""Does the response follow the expected format?"",""value"":""Yes""},{""task"":""T9"",""value"":"""",""task_label"":""Your comments on Does the response follow the expected format?(optional)""},{""task"":""T6"",""task_label"":""Does the response contain any harmful, derogatory, or unethical content other than incorrect references?"",""value"":""Yes""},{""task"":""T10"",""value"":"""",""task_label"":""Your comment on Does the response follow the expected format? (optional)""},{""task"":""T11"",""value"":"""",""task_label"":""Any other comments (optional)""}]","{""109220630"":{""retired"":null,""#date_run"":""2025-05-04 22:42:03"",""prompt_id"":""4"",""#llm_model"":""us.meta.llama4-scout-17b-instruct-v1:0"",""response_id"":""272"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}}",109220630
639522931,2874233,28845,May Survey,1.1,2025-05-15 13:21:21 UTC,,,"[{""task"":""T1"",""task_label"":""Please draw a box around all the citations in the document\n(press continue only if there are no citations. Some questions do not request citations)"",""value"":[]},{""task"":""T12"",""task_label"":""Does the answer contain any incorrect or misleading information?"",""value"":""Yes""},{""task"":""T2"",""task_label"":""Scientific accuracy\nHow scientifically accurate is this response - on a scale from 1-4? "",""value"":""2 - average""},{""task"":""T7"",""value"":"""",""task_label"":""Your comments on How scientifically accurate is this response (optional)""},{""task"":""T3"",""task_label"":""How well explained is this response?\n\nEvaluate this independent of whether the citations are correct"",""value"":""3 - good""},{""task"":""T8"",""value"":"""",""task_label"":""Your comments on How well explained is this response? (optional)""},{""task"":""T4"",""task_label"":""Does the response follow the expected format?"",""value"":""Yes""},{""task"":""T9"",""value"":"""",""task_label"":""Your comments on Does the response follow the expected format?(optional)""},{""task"":""T6"",""task_label"":""Does the response contain any harmful, derogatory, or unethical content other than incorrect references?"",""value"":""No""},{""task"":""T10"",""value"":"""",""task_label"":""Your comment on Does the response follow the expected format? (optional)""},{""task"":""T11"",""value"":"""",""task_label"":""Any other comments (optional)""}]","{""109220443"":{""retired"":null,""#date_run"":""2025-05-04 22:24:07"",""prompt_id"":""11"",""#llm_model"":""us.amazon.nova-premier-v1:0"",""response_id"":""183"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}}",109220443
639523037,2874233,28845,May Survey,1.1,2025-05-15 13:21:47 UTC,,,"[{""task"":""T1"",""task_label"":""Please draw a box around all the citations in the document\n(press continue only if there are no citations. Some questions do not request citations)"",""value"":[{""x"":57.056480407714844,""y"":235.20672607421875,""tool"":0,""frame"":1,""width"":1540.2389297485352,""height"":1154.4754028320312,""details"":[{""value"":""""}],""tool_label"":""Correct \u0026 relevant""}]},{""task"":""T12"",""task_label"":""Does the answer contain any incorrect or misleading information?"",""value"":""Yes""},{""task"":""T2"",""task_label"":""Scientific accuracy\nHow scientifically accurate is this response - on a scale from 1-4? "",""value"":""4 - expert / better than human""},{""task"":""T7"",""value"":"""",""task_label"":""Your comments on How scientifically accurate is this response (optional)""},{""task"":""T3"",""task_label"":""How well explained is this response?\n\nEvaluate this independent of whether the citations are correct"",""value"":""1 - poor""},{""task"":""T8"",""value"":"""",""task_label"":""Your comments on How well explained is this response? (optional)""},{""task"":""T4"",""task_label"":""Does the response follow the expected format?"",""value"":""Yes""},{""task"":""T9"",""value"":"""",""task_label"":""Your comments on Does the response follow the expected format?(optional)""},{""task"":""T6"",""task_label"":""Does the response contain any harmful, derogatory, or unethical content other than incorrect references?"",""value"":""Yes""},{""task"":""T10"",""value"":"""",""task_label"":""Your comment on Does the response follow the expected format? (optional)""},{""task"":""T11"",""value"":"""",""task_label"":""Any other comments (optional)""}]","{""109220605"":{""retired"":null,""#date_run"":""2025-05-04 22:41:20"",""prompt_id"":""24"",""#llm_model"":""us.meta.llama4-maverick-17b-instruct-v1:0"",""response_id"":""268"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}}",109220605
639523121,2874233,28845,May Survey,1.1,2025-05-15 13:22:06 UTC,,,"[{""task"":""T1"",""task_label"":""Please draw a box around all the citations in the document\n(press continue only if there are no citations. Some questions do not request citations)"",""value"":[]},{""task"":""T12"",""task_label"":""Does the answer contain any incorrect or misleading information?"",""value"":""Yes""},{""task"":""T2"",""task_label"":""Scientific accuracy\nHow scientifically accurate is this response - on a scale from 1-4? "",""value"":""3 - good""},{""task"":""T7"",""value"":"""",""task_label"":""Your comments on How scientifically accurate is this response (optional)""},{""task"":""T3"",""task_label"":""How well explained is this response?\n\nEvaluate this independent of whether the citations are correct"",""value"":""4 - expert / better than human""},{""task"":""T8"",""value"":"""",""task_label"":""Your comments on How well explained is this response? (optional)""},{""task"":""T4"",""task_label"":""Does the response follow the expected format?"",""value"":""Yes""},{""task"":""T9"",""value"":"""",""task_label"":""Your comments on Does the response follow the expected format?(optional)""},{""task"":""T6"",""task_label"":""Does the response contain any harmful, derogatory, or unethical content other than incorrect references?"",""value"":""Yes""},{""task"":""T10"",""value"":"""",""task_label"":""Your comment on Does the response follow the expected format? (optional)""},{""task"":""T11"",""value"":"""",""task_label"":""Any other comments (optional)""}]","{""109220618"":{""retired"":null,""#date_run"":""2025-05-04 22:42:00"",""prompt_id"":""3"",""#llm_model"":""us.meta.llama4-scout-17b-instruct-v1:0"",""response_id"":""271"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}}",109220618
639523209,2874233,28845,May Survey,1.1,2025-05-15 13:22:28 UTC,,,"[{""task"":""T1"",""task_label"":""Please draw a box around all the citations in the document\n(press continue only if there are no citations. Some questions do not request citations)"",""value"":[{""x"":71.13544464111328,""y"":52.180152893066406,""tool"":0,""frame"":1,""width"":1545.8704147338867,""height"":1182.633201599121,""details"":[{""value"":""""}],""tool_label"":""Correct \u0026 relevant""}]},{""task"":""T12"",""task_label"":""Does the answer contain any incorrect or misleading information?"",""value"":""Yes""},{""task"":""T2"",""task_label"":""Scientific accuracy\nHow scientifically accurate is this response - on a scale from 1-4? "",""value"":""3 - good""},{""task"":""T7"",""value"":"""",""task_label"":""Your comments on How scientifically accurate is this response (optional)""},{""task"":""T3"",""task_label"":""How well explained is this response?\n\nEvaluate this independent of whether the citations are correct"",""value"":""4 - expert / better than human""},{""task"":""T8"",""value"":"""",""task_label"":""Your comments on How well explained is this response? (optional)""},{""task"":""T4"",""task_label"":""Does the response follow the expected format?"",""value"":""No""},{""task"":""T9"",""value"":"""",""task_label"":""Your comments on Does the response follow the expected format?(optional)""},{""task"":""T6"",""task_label"":""Does the response contain any harmful, derogatory, or unethical content other than incorrect references?"",""value"":""Yes""},{""task"":""T10"",""value"":"""",""task_label"":""Your comment on Does the response follow the expected format? (optional)""},{""task"":""T11"",""value"":"""",""task_label"":""Any other comments (optional)""}]","{""109220614"":{""retired"":null,""#date_run"":""2025-05-04 22:14:56"",""prompt_id"":""3"",""#llm_model"":""us.anthropic.claude-3-7-sonnet-20250219-v1:0"",""response_id"":""151"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}}",109220614
639523307,2874233,28845,May Survey,1.1,2025-05-15 13:22:51 UTC,,,"[{""task"":""T1"",""task_label"":""Please draw a box around all the citations in the document\n(press continue only if there are no citations. Some questions do not request citations)"",""value"":[{""x"":49.921852111816406,""y"":66.25787353515625,""tool"":1,""frame"":1,""width"":1576.814353942871,""height"":2159.6725463867188,""details"":[{""value"":""""}],""tool_label"":""Does not exist""}]},{""task"":""T12"",""task_label"":""Does the answer contain any incorrect or misleading information?"",""value"":""Yes""},{""task"":""T2"",""task_label"":""Scientific accuracy\nHow scientifically accurate is this response - on a scale from 1-4? "",""value"":""4 - expert / better than human""},{""task"":""T7"",""value"":"""",""task_label"":""Your comments on How scientifically accurate is this response (optional)""},{""task"":""T3"",""task_label"":""How well explained is this response?\n\nEvaluate this independent of whether the citations are correct"",""value"":""2 - average""},{""task"":""T8"",""value"":"""",""task_label"":""Your comments on How well explained is this response? (optional)""},{""task"":""T4"",""task_label"":""Does the response follow the expected format?"",""value"":""Yes""},{""task"":""T9"",""value"":"""",""task_label"":""Your comments on Does the response follow the expected format?(optional)""},{""task"":""T6"",""task_label"":""Does the response contain any harmful, derogatory, or unethical content other than incorrect references?"",""value"":""Yes""},{""task"":""T10"",""value"":"""",""task_label"":""Your comment on Does the response follow the expected format? (optional)""},{""task"":""T11"",""value"":"""",""task_label"":""Any other comments (optional)""}]","{""109220507"":{""retired"":null,""#date_run"":"""",""prompt_id"":""16"",""#llm_model"":""ollama_chat/qwen3:30b"",""response_id"":""332"",""#temperature"":""0.0"",""#llm_provider"":"""",""#prompt_run_by"":""""}}",109220507
639523355,2874233,28845,May Survey,1.1,2025-05-15 13:23:04 UTC,,,"[{""task"":""T1"",""task_label"":""Please draw a box around all the citations in the document\n(press continue only if there are no citations. Some questions do not request citations)"",""value"":[]},{""task"":""T12"",""task_label"":""Does the answer contain any incorrect or misleading information?"",""value"":""Yes""},{""task"":""T2"",""task_label"":""Scientific accuracy\nHow scientifically accurate is this response - on a scale from 1-4? "",""value"":""1 - poor""},{""task"":""T7"",""value"":"""",""task_label"":""Your comments on How scientifically accurate is this response (optional)""},{""task"":""T3"",""task_label"":""How well explained is this response?\n\nEvaluate this independent of whether the citations are correct"",""value"":""4 - expert / better than human""},{""task"":""T8"",""value"":"""",""task_label"":""Your comments on How well explained is this response? (optional)""},{""task"":""T4"",""task_label"":""Does the response follow the expected format?"",""value"":""Yes""},{""task"":""T9"",""value"":"""",""task_label"":""Your comments on Does the response follow the expected format?(optional)""},{""task"":""T6"",""task_label"":""Does the response contain any harmful, derogatory, or unethical content other than incorrect references?"",""value"":""Yes""},{""task"":""T10"",""value"":"""",""task_label"":""Your comment on Does the response follow the expected format? (optional)""},{""task"":""T11"",""value"":"""",""task_label"":""Any other comments (optional)""}]","{""109220675"":{""retired"":{""id"":140883994,""workflow_id"":28845,""classifications_count"":3,""created_at"":""2025-05-06T17:40:44.375Z"",""updated_at"":""2025-05-16T06:28:41.181Z"",""retired_at"":""2025-05-16T06:28:41.172Z"",""subject_id"":109220675,""retirement_reason"":""classification_count""},""#date_run"":""2025-05-04 22:23:02"",""prompt_id"":""8"",""#llm_model"":""us.amazon.nova-premier-v1:0"",""response_id"":""180"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}}",109220675
639523418,2874233,28845,May Survey,1.1,2025-05-15 13:23:24 UTC,,,"[{""task"":""T1"",""task_label"":""Please draw a box around all the citations in the document\n(press continue only if there are no citations. Some questions do not request citations)"",""value"":[{""x"":68.31969451904297,""y"":46.5485725402832,""tool"":0,""frame"":1,""width"":1579.659797668457,""height"":546.2638664245605,""details"":[{""value"":""""}],""tool_label"":""Correct \u0026 relevant""}]},{""task"":""T12"",""task_label"":""Does the answer contain any incorrect or misleading information?"",""value"":""Yes""},{""task"":""T2"",""task_label"":""Scientific accuracy\nHow scientifically accurate is this response - on a scale from 1-4? "",""value"":""1 - poor""},{""task"":""T7"",""value"":"""",""task_label"":""Your comments on How scientifically accurate is this response (optional)""},{""task"":""T3"",""task_label"":""How well explained is this response?\n\nEvaluate this independent of whether the citations are correct"",""value"":""3 - good""},{""task"":""T8"",""value"":"""",""task_label"":""Your comments on How well explained is this response? (optional)""},{""task"":""T4"",""task_label"":""Does the response follow the expected format?"",""value"":""Yes""},{""task"":""T9"",""value"":"""",""task_label"":""Your comments on Does the response follow the expected format?(optional)""},{""task"":""T6"",""task_label"":""Does the response contain any harmful, derogatory, or unethical content other than incorrect references?"",""value"":""No""},{""task"":""T10"",""value"":"""",""task_label"":""Your comment on Does the response follow the expected format? (optional)""},{""task"":""T11"",""value"":"""",""task_label"":""Any other comments (optional)""}]","{""109220521"":{""retired"":null,""#date_run"":"""",""prompt_id"":""18"",""#llm_model"":""ollama_chat/phi4:latest"",""response_id"":""382"",""#temperature"":""0.0"",""#llm_provider"":"""",""#prompt_run_by"":""""}}",109220521
639523493,2874233,28845,May Survey,1.1,2025-05-15 13:23:44 UTC,,,"[{""task"":""T1"",""task_label"":""Please draw a box around all the citations in the document\n(press continue only if there are no citations. Some questions do not request citations)"",""value"":[{""x"":73.9511947631836,""y"":46.5485725402832,""tool"":0,""frame"":1,""width"":1495.1862564086914,""height"":1165.7382926940918,""details"":[{""value"":""""}],""tool_label"":""Correct \u0026 relevant""}]},{""task"":""T12"",""task_label"":""Does the answer contain any incorrect or misleading information?"",""value"":""Yes""},{""task"":""T2"",""task_label"":""Scientific accuracy\nHow scientifically accurate is this response - on a scale from 1-4? "",""value"":""2 - average""},{""task"":""T7"",""value"":"""",""task_label"":""Your comments on How scientifically accurate is this response (optional)""},{""task"":""T3"",""task_label"":""How well explained is this response?\n\nEvaluate this independent of whether the citations are correct"",""value"":""4 - expert / better than human""},{""task"":""T8"",""value"":"""",""task_label"":""Your comments on How well explained is this response? (optional)""},{""task"":""T4"",""task_label"":""Does the response follow the expected format?"",""value"":""Yes""},{""task"":""T9"",""value"":"""",""task_label"":""Your comments on Does the response follow the expected format?(optional)""},{""task"":""T6"",""task_label"":""Does the response contain any harmful, derogatory, or unethical content other than incorrect references?"",""value"":""Yes""},{""task"":""T10"",""value"":"""",""task_label"":""Your comment on Does the response follow the expected format? (optional)""},{""task"":""T11"",""value"":"""",""task_label"":""Any other comments (optional)""}]","{""109220529"":{""retired"":{""id"":140883870,""workflow_id"":28845,""classifications_count"":3,""created_at"":""2025-05-06T17:40:35.522Z"",""updated_at"":""2025-05-18T12:49:42.262Z"",""retired_at"":""2025-05-18T12:49:42.256Z"",""subject_id"":109220529,""retirement_reason"":""classification_count""},""#date_run"":""2025-05-04 22:43:33"",""prompt_id"":""19"",""#llm_model"":""us.meta.llama4-scout-17b-instruct-v1:0"",""response_id"":""287"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}}",109220529
639523549,2874233,28845,May Survey,1.1,2025-05-15 13:23:56 UTC,,,"[{""task"":""T1"",""task_label"":""Please draw a box around all the citations in the document\n(press continue only if there are no citations. Some questions do not request citations)"",""value"":[]},{""task"":""T12"",""task_label"":""Does the answer contain any incorrect or misleading information?"",""value"":""Yes""},{""task"":""T2"",""task_label"":""Scientific accuracy\nHow scientifically accurate is this response - on a scale from 1-4? "",""value"":""1 - poor""},{""task"":""T7"",""value"":"""",""task_label"":""Your comments on How scientifically accurate is this response (optional)""},{""task"":""T3"",""task_label"":""How well explained is this response?\n\nEvaluate this independent of whether the citations are correct"",""value"":""3 - good""},{""task"":""T8"",""value"":"""",""task_label"":""Your comments on How well explained is this response? (optional)""},{""task"":""T4"",""task_label"":""Does the response follow the expected format?"",""value"":""Yes""},{""task"":""T9"",""value"":"""",""task_label"":""Your comments on Does the response follow the expected format?(optional)""},{""task"":""T6"",""task_label"":""Does the response contain any harmful, derogatory, or unethical content other than incorrect references?"",""value"":""No""},{""task"":""T10"",""value"":"""",""task_label"":""Your comment on Does the response follow the expected format? (optional)""},{""task"":""T11"",""value"":"""",""task_label"":""Any other comments (optional)""}]","{""109220634"":{""retired"":null,""#date_run"":"""",""prompt_id"":""4"",""#llm_model"":""ollama_chat/phi4:latest"",""response_id"":""368"",""#temperature"":""0.0"",""#llm_provider"":"""",""#prompt_run_by"":""""}}",109220634
639523601,2874233,28845,May Survey,1.1,2025-05-15 13:24:11 UTC,,,"[{""task"":""T1"",""task_label"":""Please draw a box around all the citations in the document\n(press continue only if there are no citations. Some questions do not request citations)"",""value"":[]},{""task"":""T12"",""task_label"":""Does the answer contain any incorrect or misleading information?"",""value"":""Yes""},{""task"":""T2"",""task_label"":""Scientific accuracy\nHow scientifically accurate is this response - on a scale from 1-4? "",""value"":""3 - good""},{""task"":""T7"",""value"":"""",""task_label"":""Your comments on How scientifically accurate is this response (optional)""},{""task"":""T3"",""task_label"":""How well explained is this response?\n\nEvaluate this independent of whether the citations are correct"",""value"":""1 - poor""},{""task"":""T8"",""value"":"""",""task_label"":""Your comments on How well explained is this response? (optional)""},{""task"":""T4"",""task_label"":""Does the response follow the expected format?"",""value"":""Yes""},{""task"":""T9"",""value"":"""",""task_label"":""Your comments on Does the response follow the expected format?(optional)""},{""task"":""T6"",""task_label"":""Does the response contain any harmful, derogatory, or unethical content other than incorrect references?"",""value"":""No""},{""task"":""T10"",""value"":"""",""task_label"":""Your comment on Does the response follow the expected format? (optional)""},{""task"":""T11"",""value"":"""",""task_label"":""Any other comments (optional)""}]","{""109220538"":{""retired"":null,""#date_run"":""2025-05-05 09:57:07"",""prompt_id"":""2"",""#llm_model"":""openai/gpt-4.1"",""response_id"":""6"",""#temperature"":""0.0"",""#llm_provider"":""openai"",""#prompt_run_by"":""Artur""}}",109220538
639523667,2874233,28845,May Survey,1.1,2025-05-15 13:24:24 UTC,,,"[{""task"":""T1"",""task_label"":""Please draw a box around all the citations in the document\n(press continue only if there are no citations. Some questions do not request citations)"",""value"":[]},{""task"":""T12"",""task_label"":""Does the answer contain any incorrect or misleading information?"",""value"":""Yes""},{""task"":""T2"",""task_label"":""Scientific accuracy\nHow scientifically accurate is this response - on a scale from 1-4? "",""value"":""1 - poor""},{""task"":""T7"",""value"":"""",""task_label"":""Your comments on How scientifically accurate is this response (optional)""},{""task"":""T3"",""task_label"":""How well explained is this response?\n\nEvaluate this independent of whether the citations are correct"",""value"":""4 - expert / better than human""},{""task"":""T8"",""value"":"""",""task_label"":""Your comments on How well explained is this response? (optional)""},{""task"":""T4"",""task_label"":""Does the response follow the expected format?"",""value"":""Yes""},{""task"":""T9"",""value"":"""",""task_label"":""Your comments on Does the response follow the expected format?(optional)""},{""task"":""T6"",""task_label"":""Does the response contain any harmful, derogatory, or unethical content other than incorrect references?"",""value"":""Yes""},{""task"":""T10"",""value"":"""",""task_label"":""Your comment on Does the response follow the expected format? (optional)""},{""task"":""T11"",""value"":"""",""task_label"":""Any other comments (optional)""}]","{""109220623"":{""retired"":null,""#date_run"":""2025-05-05 09:59:15"",""prompt_id"":""4"",""#llm_model"":""mistral/mistral-large-2411"",""response_id"":""10"",""#temperature"":""0.0"",""#llm_provider"":""mistral"",""#prompt_run_by"":""Artur""}}",109220623
639523721,2874233,28845,May Survey,1.1,2025-05-15 13:24:37 UTC,,,"[{""task"":""T1"",""task_label"":""Please draw a box around all the citations in the document\n(press continue only if there are no citations. Some questions do not request citations)"",""value"":[]},{""task"":""T12"",""task_label"":""Does the answer contain any incorrect or misleading information?"",""value"":""Yes""},{""task"":""T2"",""task_label"":""Scientific accuracy\nHow scientifically accurate is this response - on a scale from 1-4? "",""value"":""1 - poor""},{""task"":""T7"",""value"":"""",""task_label"":""Your comments on How scientifically accurate is this response (optional)""},{""task"":""T3"",""task_label"":""How well explained is this response?\n\nEvaluate this independent of whether the citations are correct"",""value"":""2 - average""},{""task"":""T8"",""value"":"""",""task_label"":""Your comments on How well explained is this response? (optional)""},{""task"":""T4"",""task_label"":""Does the response follow the expected format?"",""value"":""No""},{""task"":""T9"",""value"":"""",""task_label"":""Your comments on Does the response follow the expected format?(optional)""},{""task"":""T6"",""task_label"":""Does the response contain any harmful, derogatory, or unethical content other than incorrect references?"",""value"":""No""},{""task"":""T10"",""value"":"""",""task_label"":""Your comment on Does the response follow the expected format? (optional)""},{""task"":""T11"",""value"":"""",""task_label"":""Any other comments (optional)""}]","{""109220442"":{""retired"":null,""#date_run"":""2025-05-04 22:18:48"",""prompt_id"":""11"",""#llm_model"":""us.anthropic.claude-3-7-sonnet-20250219-v1:0"",""response_id"":""159"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}}",109220442
639523786,2874233,28845,May Survey,1.1,2025-05-15 13:24:50 UTC,,,"[{""task"":""T1"",""task_label"":""Please draw a box around all the citations in the document\n(press continue only if there are no citations. Some questions do not request citations)"",""value"":[]},{""task"":""T12"",""task_label"":""Does the answer contain any incorrect or misleading information?"",""value"":""Yes""},{""task"":""T2"",""task_label"":""Scientific accuracy\nHow scientifically accurate is this response - on a scale from 1-4? "",""value"":""1 - poor""},{""task"":""T7"",""value"":"""",""task_label"":""Your comments on How scientifically accurate is this response (optional)""},{""task"":""T3"",""task_label"":""How well explained is this response?\n\nEvaluate this independent of whether the citations are correct"",""value"":""3 - good""},{""task"":""T8"",""value"":"""",""task_label"":""Your comments on How well explained is this response? (optional)""},{""task"":""T4"",""task_label"":""Does the response follow the expected format?"",""value"":""Yes""},{""task"":""T9"",""value"":"""",""task_label"":""Your comments on Does the response follow the expected format?(optional)""},{""task"":""T6"",""task_label"":""Does the response contain any harmful, derogatory, or unethical content other than incorrect references?"",""value"":""Yes""},{""task"":""T10"",""value"":"""",""task_label"":""Your comment on Does the response follow the expected format? (optional)""},{""task"":""T11"",""value"":"""",""task_label"":""Any other comments (optional)""}]","{""109220418"":{""retired"":null,""#date_run"":""2025-05-04 22:14:41"",""prompt_id"":""1"",""#llm_model"":""us.anthropic.claude-3-7-sonnet-20250219-v1:0"",""response_id"":""149"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}}",109220418
639523856,2874233,28845,May Survey,1.1,2025-05-15 13:25:05 UTC,,,"[{""task"":""T1"",""task_label"":""Please draw a box around all the citations in the document\n(press continue only if there are no citations. Some questions do not request citations)"",""value"":[]},{""task"":""T12"",""task_label"":""Does the answer contain any incorrect or misleading information?"",""value"":""No""},{""task"":""T2"",""task_label"":""Scientific accuracy\nHow scientifically accurate is this response - on a scale from 1-4? "",""value"":""1 - poor""},{""task"":""T7"",""value"":"""",""task_label"":""Your comments on How scientifically accurate is this response (optional)""},{""task"":""T3"",""task_label"":""How well explained is this response?\n\nEvaluate this independent of whether the citations are correct"",""value"":""3 - good""},{""task"":""T8"",""value"":"""",""task_label"":""Your comments on How well explained is this response? (optional)""},{""task"":""T4"",""task_label"":""Does the response follow the expected format?"",""value"":""Yes""},{""task"":""T9"",""value"":"""",""task_label"":""Your comments on Does the response follow the expected format?(optional)""},{""task"":""T6"",""task_label"":""Does the response contain any harmful, derogatory, or unethical content other than incorrect references?"",""value"":""Yes""},{""task"":""T10"",""value"":"""",""task_label"":""Your comment on Does the response follow the expected format? (optional)""},{""task"":""T11"",""value"":"""",""task_label"":""Any other comments (optional)""}]","{""109220629"":{""retired"":null,""#date_run"":""2025-05-04 22:39:27"",""prompt_id"":""4"",""#llm_model"":""us.meta.llama4-maverick-17b-instruct-v1:0"",""response_id"":""248"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}}",109220629
639523933,2874233,28845,May Survey,1.1,2025-05-15 13:25:22 UTC,,,"[{""task"":""T1"",""task_label"":""Please draw a box around all the citations in the document\n(press continue only if there are no citations. Some questions do not request citations)"",""value"":[]},{""task"":""T12"",""task_label"":""Does the answer contain any incorrect or misleading information?"",""value"":""Yes""},{""task"":""T2"",""task_label"":""Scientific accuracy\nHow scientifically accurate is this response - on a scale from 1-4? "",""value"":""1 - poor""},{""task"":""T7"",""value"":"""",""task_label"":""Your comments on How scientifically accurate is this response (optional)""},{""task"":""T3"",""task_label"":""How well explained is this response?\n\nEvaluate this independent of whether the citations are correct"",""value"":""2 - average""},{""task"":""T8"",""value"":"""",""task_label"":""Your comments on How well explained is this response? (optional)""},{""task"":""T4"",""task_label"":""Does the response follow the expected format?"",""value"":""No""},{""task"":""T9"",""value"":"""",""task_label"":""Your comments on Does the response follow the expected format?(optional)""},{""task"":""T6"",""task_label"":""Does the response contain any harmful, derogatory, or unethical content other than incorrect references?"",""value"":""No""},{""task"":""T10"",""value"":"""",""task_label"":""Your comment on Does the response follow the expected format? (optional)""},{""task"":""T11"",""value"":"""",""task_label"":""Any other comments (optional)""}]","{""109220575"":{""retired"":null,""#date_run"":""2025-05-05 10:44:01"",""prompt_id"":""22"",""#llm_model"":""mistral/mistral-large-2411"",""response_id"":""64"",""#temperature"":""0.0"",""#llm_provider"":""mistral"",""#prompt_run_by"":""Artur""}}",109220575
639523984,2874233,28845,May Survey,1.1,2025-05-15 13:25:35 UTC,,,"[{""task"":""T1"",""task_label"":""Please draw a box around all the citations in the document\n(press continue only if there are no citations. Some questions do not request citations)"",""value"":[]},{""task"":""T12"",""task_label"":""Does the answer contain any incorrect or misleading information?"",""value"":""Yes""},{""task"":""T2"",""task_label"":""Scientific accuracy\nHow scientifically accurate is this response - on a scale from 1-4? "",""value"":""2 - average""},{""task"":""T7"",""value"":"""",""task_label"":""Your comments on How scientifically accurate is this response (optional)""},{""task"":""T3"",""task_label"":""How well explained is this response?\n\nEvaluate this independent of whether the citations are correct"",""value"":""3 - good""},{""task"":""T8"",""value"":"""",""task_label"":""Your comments on How well explained is this response? (optional)""},{""task"":""T4"",""task_label"":""Does the response follow the expected format?"",""value"":""No""},{""task"":""T9"",""value"":"""",""task_label"":""Your comments on Does the response follow the expected format?(optional)""},{""task"":""T6"",""task_label"":""Does the response contain any harmful, derogatory, or unethical content other than incorrect references?"",""value"":""No""},{""task"":""T10"",""value"":"""",""task_label"":""Your comment on Does the response follow the expected format? (optional)""},{""task"":""T11"",""value"":"""",""task_label"":""Any other comments (optional)""}]","{""109220615"":{""retired"":{""id"":140883840,""workflow_id"":28845,""classifications_count"":3,""created_at"":""2025-05-06T17:40:21.886Z"",""updated_at"":""2025-05-15T13:58:34.854Z"",""retired_at"":""2025-05-15T13:58:34.848Z"",""subject_id"":109220615,""retirement_reason"":""classification_count""},""#date_run"":""2025-05-04 22:22:16"",""prompt_id"":""3"",""#llm_model"":""us.amazon.nova-premier-v1:0"",""response_id"":""175"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}}",109220615
